feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,label
6.289785217054596,-4.129756876334629,-8.77131766225969,1.722726905298072,-0.30937353503499243,-6.705174067868855,-1.0217346842621686,5
-12.503998160595915,7.993246659399275,-6.939797160260657,2.6702556802936517,-3.7758827123829337,-0.1309214360551073,-0.6037075591389585,6
6.046467240029487,3.8730260829981162,4.06445026093532,-10.421664136005843,7.446181752986517,7.375522723926842,-5.060718344367432,1
-3.6359667600486425,7.318644048517527,5.794844876124292,3.8757539675465846,-6.242897825066594,-5.469306215832932,-10.139789391605072,0
0.6504821054027081,-8.738640454187687,2.8396672890310617,-7.031383987004164,-9.242669599933548,9.255947245544402,9.269366081289785,4
6.130880664725835,-3.1981006085400008,-9.582831680543924,5.62461069390248,-0.4416359901328284,-6.305861138594832,-1.266560727162269,5
8.486457550709213,-3.7768084131042627,-9.602550790526902,5.450129575565867,-2.0621350704028516,-7.116099112603281,0.18211323627885057,5
-5.987462031823859,-7.549871031371538,-2.138775016762046,-0.38983790348416136,-0.3694458235552315,-6.07256812081744,3.4088186793636264,2
-0.026746921935223877,-8.51341288756498,0.22264025348691296,-8.543383744684476,-11.772776795780173,8.404332373708854,9.263155207250312,4
5.490205202489321,3.609610805280037,5.567791739228056,-8.637892803220204,9.530150274819132,3.061941169472213,-5.865531693744211,1
-5.0171853004022955,-4.6365801451751025,-4.9266695711671336,-0.620700465343619,-2.3394198620534437,-6.583059642105081,0.32994112118647667,2
-12.58321669819043,-2.4524012667450807,-4.041524795717219,-0.26666495103330856,6.236057654762666,-4.094058283801578,0.5813124715793363,3
-10.755444870984604,7.600695546159807,-2.827902544305115,3.8637105048013956,-4.5151524386795385,0.12039788114415595,0.5923958933722484,6
4.298135652020761,-12.308504620933741,1.2050297945542865,-4.639144109876107,-10.801262910693186,10.186187294407173,11.013641412713312,4
4.0770581137269435,1.5294010777268412,5.891796698910699,-10.366222082629394,7.781103818294315,5.693847673499867,-5.855634220393484,1
-1.6990285555280602,7.090538196516038,3.190103297325612,2.598955380514578,-7.912627323595685,-6.974095027579613,-9.683801297775524,0
8.568790723384161,-4.4998982303257264,-8.84275843806465,1.8617516659027968,-0.03298377559873211,-6.7875211973068,-1.7719761411200845,5
-0.6434182241732782,8.859751326102497,6.477577358479913,2.030095338376401,-6.6763103029133255,-6.321457622802628,-10.023427244338928,0
-0.7568710403274532,7.719928120072574,1.1858333519110267,1.3057510437537245,-8.19185776126545,-10.29466985616395,-8.410992917777712,0
10.120460500733321,3.6871946286846793,4.022853898015886,-11.41399071761331,7.916451021859188,8.048701488481887,-6.698686505313949,1
-7.383667511332664,-3.245758588613572,-1.1792746169831123,-3.3011481238510996,6.084079307097992,-7.35240674807998,-0.5652591186569308,3
-7.754697582492033,-6.306530654721269,-0.7369407954742291,0.41913450952111275,4.97003079349256,-6.930130544146615,-0.7913994772169146,3
5.257096040090385,-8.14234702852272,2.285574484657464,-6.996625116500915,-9.394890094521022,10.793762624787941,9.286730804418928,4
2.087057051124721,-10.114570432300674,2.4525822260810552,-9.162445352433668,-7.488076555790946,9.027535589586387,12.625415681504947,4
5.845075175186134,-0.946876748868712,-8.60938656507317,3.4506400411082545,0.6886772129500454,-9.87116829445736,0.8337242786608081,5
-11.667502727301668,10.47903781143528,-4.41218017620343,2.6900841416001873,-1.7416147197535423,-0.7666745211313755,3.507755726186499,6
-6.888991661860511,10.420044565742375,-3.5770863703908615,3.432336680603417,-5.156164607361193,2.9208162736881094,0.5627423908421298,6
7.966708875406789,1.5106383810410997,3.9117478635680656,-9.270492096106217,8.054862902920384,8.14286580509144,-5.320236890223251,1
6.530558175128085,-5.359522756860217,-8.445357598403268,3.551659116001944,-4.560282613324017,-6.310478131043771,0.14956213718632058,5
4.392634906112836,-4.484660880628858,-10.0754987692584,1.4979963985473361,-0.6868160080121174,-8.428871640705097,-0.8251476923873158,5
2.901706018568217,-6.865343291081238,1.605056353765382,-4.766296635802222,-8.60006175015243,6.686732263939994,11.987546877084942,4
-7.434936273874784,8.87217133831119,-3.876947553268659,6.490059156081846,-5.209981124164527,0.6012205045184339,3.8887596054422726,6
5.765390021390768,-3.3727801923801835,-5.906044365823729,4.241762159141491,-0.94280799934455,-7.630140871948569,-1.8174215233981137,5
4.8746853110105635,1.7357286999436308,3.3387920481804243,-9.42812932387269,9.196044174567207,6.694138996823669,-4.840306622899366,1
-5.8539148667958525,-5.90890586540604,-3.6755785477860954,-0.05423391357251206,-1.7363813769684295,-5.780357430928034,-1.0780062894876803,2
0.2178284967649411,-11.50664427367441,-0.33926985184187464,-3.549313972848811,-5.609091277672698,7.2964400147183115,9.299538197644788,4
7.385591494377475,2.845362636841723,3.2897324877458844,-9.548288528418148,10.256336210847268,6.521518088254906,-7.618203679043625,1
1.103875077606301,-6.49974520947671,0.6002933371854269,-7.001484799096927,-10.31883290158562,9.007075888201925,11.696149299650491,4
-2.0959317795303707,7.816468154789048,7.3578490224304085,2.510058276978385,-6.289732464075754,-5.857941972740018,-9.707522667741117,0
-4.521594634779992,-6.349400336764547,-1.2510242202391493,-0.19603388795272203,-2.5154431989053716,-3.3544631838737007,4.283180800645116,2
-1.4075240728212681,7.4560833861944875,5.394229443599305,2.4625816902107602,-6.834159704909757,-7.021667218329019,-8.967167631212698,0
6.339903774158258,-4.320971844044665,-6.370186621503884,4.542810842694618,-1.768564806878063,-5.57310362768628,-0.5342800788265128,5
-8.379654880131607,-8.062508989017752,-5.182848057049146,-1.1543423084291362,-1.523091602403487,-5.079864546267401,2.7139204705911024,2
-6.326355348714284,-6.840765253820756,-6.378985171258927,2.13304788957912,-0.005941333425979467,-1.1929162056682667,5.657806854164002,2
-10.750573819867476,7.231572226986491,-3.713620138049669,4.683535181765677,-5.732234731796115,2.7543592691734364,0.1690757217871255,6
0.3229653989190826,-9.829009083900491,4.193994473419982,-7.1361987286775825,-5.396882071862508,5.884443587944446,6.993223783019069,4
3.684875307445206,-9.126325175203402,1.2744544935080446,-9.013482026829754,-10.001862786247973,5.72707565277803,7.9466768813591955,4
-4.642908589097342,-6.117695714267449,-4.781780903040511,-0.4111227723290245,-3.436293394900234,-4.979675445975146,1.8410012514559881,2
-7.350181739801354,-7.568335139449451,-2.890264556554257,0.28655315296395917,0.4465438530173582,-4.839051679904516,1.7252960234425734,2
8.416886648842876,0.46640162342008296,5.089396736085522,-11.5627151756951,8.185869430059931,7.713746509809226,-4.143887671945136,1
-4.678389671892994,9.156776755232778,4.099168729921208,2.7402929353356624,-6.403419289054635,-6.9279873352409895,-8.929892894841004,0
6.373130762444715,-4.446424149978204,-11.113392099278744,5.3969986286582206,-2.7835053855613565,-6.73938155881104,1.0597891439107496,5
5.013151467452088,4.997379587141743,4.98529775067338,-5.636977048609014,8.190533183410448,8.0856761582739,-4.584306955343232,1
-11.47961333391433,7.302147283118721,-4.335162072126017,5.114101616868176,-4.150821020398363,1.9836990423838365,2.35026880908922,6
-0.1799079592937618,8.355009314986905,4.028005807071158,2.365604267899432,-6.861407427541432,-5.483708467314828,-9.623109897016676,0
3.0615219806576244,-6.659210240387676,3.504696478141754,-8.286625941456727,-7.367894594082709,10.499093030739552,10.29043794053083,4
6.625697615571583,1.5891072808149465,2.557521272792671,-12.268728711093724,11.134216510825237,8.578748870104873,-6.001510013464468,1
6.628619482007455,1.693134517396881,6.343983390065654,-9.58368392384641,9.129381331301802,6.77262186499322,-5.9952643459487724,1
-1.673966361890253,8.698730890356753,3.747714454394608,0.05122317372544982,-9.486221823728208,-9.801934863257692,-7.969163897335118,0
-6.677812082555093,-5.4603761467732825,-1.077102158447801,-2.309433948279249,6.383400979788929,-7.149337800290444,0.8628934308225215,3
-4.890232175707956,-3.7542991939586314,-7.653669832704343,0.6401428143551057,-1.8469983785860125,-4.362886791510484,1.0296187642913808,2
7.487728821569637,3.6010936468886703,3.3021434216142858,-12.088225550808826,10.433552243810295,2.8113002411227823,-6.850487892278972,1
-9.172275613844292,9.69474631208491,-0.22314720061968618,3.5205829952962686,-3.911026328272041,-1.1991839833349025,0.7533499017117711,6
-11.489613945520462,8.050178291512564,-3.33807268559314,0.13199133962836473,-3.4651034195185106,1.7399261258835783,-0.9827192411162038,6
-6.23541774065555,-3.718345675877515,-0.8334224803163748,-2.105075614409525,-1.0288596664584362,-4.045771912407848,1.6009021710714413,2
9.378086082453375,0.2888620123608825,4.259353848934739,-10.696514417179284,10.73307154208764,3.8988410692487863,-5.7953435848239465,1
-9.65196955683224,-2.5666740679646614,-5.2552869965166,0.3189793924928712,5.582131797937568,-6.18750377094249,-0.16570830860601382,3
11.484044478768894,-4.9436374287575715,-6.593440056685454,1.4282905236759058,-0.8291318650054416,-8.751054015211473,-4.330414235141387,5
-4.308435164101502,-8.781226560666882,-3.5621781986505963,-0.3150260077534198,-1.1748647407007307,-3.110740760163629,2.5682706562797266,2
-7.511493892535036,8.497538919017792,-7.587447133858265,4.03295766083726,-4.689052253202233,-0.03279386241592286,0.946497838160703,6
7.474303057260946,2.9038977135840893,5.949389840096584,-10.476709910321624,10.007913259097514,4.27942955489962,-3.685153167039451,1
-5.933401358113947,8.861361859478537,4.703079958840995,2.745053169976541,-5.072674582287532,-5.603078196375182,-9.768873340439338,0
4.880187640136931,3.931031404762284,6.998533330246417,-10.28145414206105,9.329242031364169,4.92885574422708,-5.744978961069387,1
-0.9565995653312744,-6.793507508749074,2.9105799077904106,-8.043243625363159,-8.662586309463922,8.334415644020766,10.524229254023759,4
-7.711041181417206,-2.2171577864337486,0.2521994273679846,-2.7472139910097857,6.48728433317604,-1.3716899453032276,0.704997079847524,3
-7.689357892818166,-3.3427970071401303,-2.560471174751122,1.09932657366993,2.8088488801527327,-6.602310806602954,2.6832705414902653,3
-7.840525695345514,-3.991021878015892,-2.010320161497792,-1.5050092673170985,4.675643406554629,-4.17062662913005,1.2058582190693925,3
8.05656084456253,-0.7066616581329095,3.12167131506628,-12.341796563377006,11.155065727222201,9.027322555337035,-4.583867695573905,1
-8.221744258574354,-2.8398334068401803,-3.828252231952642,-1.8299201061875716,4.134400704080393,-4.9809600514707615,0.20482491313842888,3
5.491456062639607,-1.1948396658504743,-6.701958709115748,2.2490389143432123,0.1000592706823793,-6.618147191978896,-0.25234106499285447,5
1.5924356155398618,9.154934273426242,2.5302709354557784,1.9213751997985193,-8.32415063025046,-5.414339592056336,-8.775357659930975,0
5.555862395208635,2.349337873063023,2.6932301867992,-9.720376817848017,9.905575774533654,6.376774711344507,-6.494749293219552,1
8.27669195797024,0.3461729745940816,1.6003748321049285,-11.918685429206162,8.99295705466589,7.5397429176424025,-7.409834702701854,1
-8.056294987876555,-4.712755931411296,-2.901513239351634,-1.3975715620130167,5.213501378996792,-6.5211181719113,-2.822081055598467,3
-6.872196062249836,-4.581732313126512,-4.06714251515409,-2.6436711759789766,-3.6190527186702,-3.5474451648138023,2.1367214820555,2
3.0738464066296367,-10.596809532450283,1.1917879842169845,-7.5147664277199215,-8.027072130225324,9.46466593071077,7.510254428981012,4
7.043365044205766,1.0958864621629958,6.8039849521091975,-10.012579933350642,11.332292338384923,8.100862528419386,-6.066649019270498,1
0.16446924148422548,-8.99362311131049,4.3554179338343415,-6.021764302877889,-9.583054032570073,6.743413714996221,8.340871588882047,4
5.948131597503809,2.5122365612118767,6.759525492973031,-8.533987416191268,10.951784007114435,7.878445313544953,-5.753396509273117,1
-7.4579975915896775,-7.86578782833946,-4.369597206120697,0.5309712781242066,-1.7573561420306865,-4.266793945195336,2.5692744409614643,2
-7.422554261474954,-5.421465375782102,0.0785399196582457,0.01899669577134766,4.729553664804689,-6.426097290813365,3.076574829243026,3
1.9574063702866988,-10.808717088379899,1.8773015569549314,-3.5522141155103992,-9.336371824900695,8.780073462778997,9.008856165287563,4
-2.4622973071797385,9.391244589407892,4.637553077474247,1.3959068610200436,-6.183668766766082,-7.53799040266189,-7.088873635780827,0
4.86215157798721,-3.6684880799049364,-7.500600709788174,3.177049697157914,0.20040372138766238,-7.163273838950186,-2.0222426280625547,5
4.6717963542016,-7.888968135097371,-9.993804520171427,4.984822528020056,1.000106600403896,-5.537448922210688,1.267389115499859,5
7.388401185292575,-2.8217655004285347,-6.698202905068658,3.865642501029467,-2.174983129910893,-7.647655103382855,-0.025910251761841224,5
3.2449652398272515,-9.976961575510881,0.49867140256333076,-9.641540035296178,-9.242872390813952,7.811411059134383,11.055053881976894,4
-6.321676475472501,8.85318435717507,-5.187279856105407,2.0333779357363007,-2.6294847693988586,1.8807105164696183,1.0189789185911275,6
1.1366208899991315,-8.591274293405778,2.9299165324244667,-5.327106720616583,-7.288267628712266,9.257659729835774,7.8810060120283225,4
7.36876527430139,1.6374183395909152,0.5573206535713782,-8.951958724516103,9.613205794649232,8.867471276117076,-4.836502304460163,1
9.620508532367907,3.4041717622296934,3.347893073762715,-9.371008617097617,8.47603774550451,5.586420122105941,-5.238995042830541,1
-7.393607860158281,-1.6875544351831402,1.1396666359520227,0.18074614649132403,6.0455059734238645,-5.06965089285694,-1.3668608605532335,3
-3.484817175117741,9.808825827556486,0.8513008858243691,2.0691048643071315,-7.437196546090622,-8.368579492330088,-8.07669125116876,0
-2.35567609922825,8.365372207376302,3.651105382573385,1.9790756405878362,-6.162996042000979,-7.268652560384282,-9.70039156805611,0
-5.266099002620328,-4.935005408937963,-2.8172902815506955,2.0439638511751532,0.9847505901916138,-5.936528393452623,1.054049997720546,2
-5.336997701084426,8.569884962935,2.230313327814331,3.142020735411144,-5.304461296987899,-8.176036425407155,-8.195858312925766,0
7.045096713621822,1.539740908132025,4.275267640860628,-9.997351987312642,11.5631313736878,3.3392245434328363,-6.571981665391093,1
8.462842619865768,0.5981637447755295,6.3135540254174245,-10.278424495284199,9.298615616854928,6.149896838481997,-5.0159046051185125,1
-7.388959321358019,-2.777484310809997,-3.7429746112867237,-3.1385195593743713,3.4350722403342795,-7.2010860694670695,1.2741672164381073,3
5.811439699830781,0.8851722448333763,3.130375087784859,-8.312338612410574,9.163083929566472,4.5902909155593274,-5.706650439790942,1
-0.17338908557791388,-8.053961872399556,3.153216919682973,-4.861459478783575,-8.605891117059917,10.314992572675411,8.938931792131845,4
7.134260220595413,-5.386346728285632,-8.33167359069722,4.8128569539345945,-2.0492084670914164,-8.828917040007395,-2.797623485956865,5
2.753847609924791,-8.909369543660944,2.1706674293588004,-7.742594917031718,-8.548288714616238,5.876264913934141,9.640787766668343,4
-11.607550796429397,5.778225993017026,-5.9273124470659955,3.538692041129538,-6.1202881657544905,0.5919244615785663,-0.5576332826316142,6
-1.2584866143137032,8.372652597628193,4.241558579200466,2.698307916112637,-7.699388282914402,-7.65368519817545,-8.391354402069833,0
-8.130123975291191,7.672523620369697,-3.084456667737546,3.8706681108989835,-5.982882114100591,0.76577629208244,-2.3202665364112405,6
1.839218599282222,-10.227694196450487,1.3519462588627444,-5.181894393570499,-7.560419124993581,11.674311505932703,8.83813734438109,4
3.1163784521579583,-12.367861913961061,0.8270564208604727,-6.660763694436464,-8.38359881029097,11.515463001353542,11.630497230636717,4
-3.4434793777046755,8.387071577184415,2.707207766592114,2.12439581732181,-9.32401667011576,-6.052314110311696,-5.82996668817608,0
-7.2797451261832204,7.407396075253947,-4.813475887424032,3.0918835656161083,-4.047465920445989,2.9040776700572293,1.3928355504166832,6
-3.3890437423968285,8.717983289652869,3.501318165415129,2.0233578404291857,-7.812354641910857,-5.828049996017112,-7.291733385653931,0
-10.142517630225965,8.904643906587362,-4.384426090768951,2.5595823373682585,-3.4104215336987975,0.24800842727785027,-0.5214192824781985,6
4.32521094775786,-4.089935644357654,-7.518029554401241,5.876198963751784,-1.1932513809766936,-6.920923361690752,-1.494502018242398,5
-5.991819884279865,-3.9299623052649424,-4.212881828581837,-0.8277162996699441,-1.0808100738095825,-3.2917399278801778,2.002513188292731,2
8.845490995157821,0.7957270212689795,1.712547437389924,-7.7793760872271385,11.110976910456344,5.460405227702276,-6.351866067165865,1
-4.258197657926722,-7.550452644362607,-4.345609595577789,0.9391104899092002,-0.7716539982309446,-4.10457505759192,0.3194280109118677,2
3.979218816401862,-9.25763792181576,4.30983726378197,-5.952170301395447,-7.237783086350515,8.239981509342421,9.84214993231093,4
-6.957352683459019,-3.588856580261419,-1.629697279523572,1.9904899598005028,2.4428658712392846,-6.108100152861863,2.072295522004374,3
-2.053008367048036,9.413133847919093,5.89622289126566,0.75270164985122,-5.059030034562507,-7.090173871189304,-7.505429436139698,0
-6.625731201803801,-8.325687502948647,-4.006937797477778,0.346791484049369,0.10241789099954479,-5.633645793343153,3.710537118580755,2
-6.523232480628808,-7.012598530677449,-4.776050152760282,2.134984294018072,1.495550635104426,-5.08350658193047,3.944681175431154,2
-9.907743668995884,-9.0388254412422,-0.8795840664966956,-3.2094398223305944,8.053282917919136,-4.897410123908112,-0.3238438014371473,3
4.087794646072693,-4.0750250408228474,-7.788418405674577,3.7532447237713056,0.798285712497323,-7.782936049698786,-2.937452187037921,5
7.3370801952671645,3.6196153437995324,0.9510527377539404,-11.689321100761795,9.41969513300612,7.275363363734115,-4.482722154900289,1
-6.180778597195701,-4.014024048299209,-0.29382917245114637,-0.21023675581016465,-2.004695442509872,-4.544780378962237,3.130611269710862,2
-3.559371432860263,10.648783425723014,6.940846017502452,-1.4004739081431765,-7.9041156866779545,-6.791396409867313,-7.14915221761294,0
6.05940903047629,2.9819812325574815,3.073548088979302,-9.22760324008864,5.768579172122243,10.72277267447776,-6.157795583770481,1
-2.7551389424556323,9.835110035283828,3.2641391284340475,1.9268382305833618,-3.8745162903781134,-5.435661299604751,-8.376896623459432,0
-5.854692484491584,10.591675689205822,3.374561392859895,-0.3972082211745587,-6.855547063185374,-7.2388775923212,-7.6036702930185,0
