feature_1,feature_2,feature_3,feature_4,feature_5,label
-7.592603786084184,-7.393907368482319,7.263233924107092,2.477095404506556,4.935583017540274,1
-7.36782078794378,-4.061713676500925,1.2478109479308146,-2.5485650288961237,-3.9939038645316067,3
-1.6736322247028463,8.123442785747244,2.3151591747757,2.153700525746163,-4.23605560775272,0
-6.051377462376065,-2.8990616191622784,-0.5690928776907502,-0.3658884046802866,-4.904069610359338,3
-6.598930031006494,-9.763948606410377,7.965210352653353,3.2469273220905075,3.5780935836935606,1
2.635621960339597,-8.079555534996027,-1.9447163917046284,-2.2811228942372335,-0.20212164688623946,4
-3.0473392847157097,7.667608030836975,3.759287570180995,0.8426173792591651,-6.745198308523248,0
1.8167892888566892,-7.099399352772666,-3.715478380876721,-3.0903691018980446,-1.5638508631963761,4
-7.004727389466076,-10.010919365488753,7.310051093833545,2.412823132429177,4.416724943334472,1
-8.991913044966298,8.91020372703266,7.469819700376837,-7.390822703891149,-6.243900393190883,2
-5.153275751057186,-8.74189403784252,6.642635633459621,1.0316078462264722,4.790865140807696,1
-5.802603591140751,-4.381459118254158,-1.0178281339555102,-1.0502414363628738,-5.75409239794215,3
-5.018793996039552,-6.9517131105466,8.954452096761644,2.9787405832117977,3.5366620089868563,1
-6.816700479288217,-4.9105587438339935,2.3223901376017713,-3.016468508563487,-4.460920893010276,3
-8.39879507141891,10.569317674273814,7.207144490764232,-5.913588787016925,-6.362121004850002,2
-10.66618192546114,8.70947937681697,5.394553953072684,-7.224126543622075,-6.550272570053279,2
-6.454961393921223,-3.326909694857616,0.4028232388439833,0.1952077613225891,-3.6853375677876654,3
3.825352046502534,-6.558847742840475,-2.613409268303223,-2.587374523991208,0.8637757690432586,4
-6.7117144008007,-10.029617895923817,7.386208312385576,2.110946932262188,5.883580161605879,1
2.003352882739131,-8.730388867853815,-3.2090226418595473,-2.44834592618205,-0.37680914788163944,4
-2.8184861694973278,9.687411630972296,4.383248653535547,1.6053439598079708,-5.605893571011714,0
-2.0566627312314156,8.880706286893107,5.725745178095908,-0.12774917751118586,-3.9418743439834967,0
2.2248303092276647,-5.622795132848945,-3.199873221546951,-3.2556498555022007,-0.4892579214395436,4
-5.6516943470285,-4.114004884326897,-1.212709293494787,-1.028631543398815,-3.168821480761461,3
2.598083039590345,-6.24202012318262,-3.7961209467585553,-4.283932597300385,1.2358145186495126,4
-7.439892844974231,-5.317063208525483,1.8153128298431747,-1.0634946843605628,-5.259788404496284,3
-9.247357423862324,8.378690840855699,7.583280599239743,-5.994967425327924,-5.583430358466924,2
-2.7615776665172,9.35488614729818,6.075060385418153,2.537572671833998,-6.524076561476917,0
-3.1266442355118484,7.102182967113461,5.036717502076907,3.4876872465303137,-6.106544001973743,0
1.0722584970784674,-7.070108300083548,-3.864155195776802,-3.8743513222666834,-0.4254367115987047,4
-3.5630174933037146,-4.508627816545639,2.243704546703291,-1.7518315415658736,-4.408929653624059,3
-8.546719884425862,-8.148090956255738,4.765154532241601,1.2907868309678456,3.138256044602614,1
-6.651533065758049,-7.036162948204565,7.706623127571923,2.5026048878774745,3.5920678557727816,1
2.074775447280176,-7.235470061709587,-4.747935140203113,-2.7477423932037173,-2.898006444450082,4
-8.927586719620201,7.301521344670091,7.512644640578098,-6.645543176622923,-5.961412397655048,2
-7.121524003696153,-7.886367393126209,8.42467867774599,1.6123397310114023,3.414373476619267,1
-2.226165417657534,7.664822556772798,5.22538229708668,2.6865692741461777,-6.832609978027525,0
-4.178329982143282,8.242467050441567,6.301180566836256,1.6389225927903643,-7.197474097661853,0
-5.571696306601206,-2.978088265707214,-0.09396158988664394,-1.8267948672765217,-5.9634826910771945,3
-9.056565230958292,9.584959098088126,7.1215158720851495,-4.374055198236979,-6.446880800296453,2
-7.874289685677734,-8.445058533165788,8.736517671125533,2.3480075926773756,3.791866027003772,1
-4.664527459992707,-4.326626314947206,1.1668268164660165,-1.9337812673169839,-5.531453641183896,3
0.3385348643830184,-6.461108831885031,-2.607766102524577,-3.4075668413365245,-2.535292835218871,4
1.3818515121365,-4.394136883236433,-6.547889183620875,-3.0022669347622917,-2.5771700262822135,4
1.8121588052447832,-6.15210039884335,-3.965475067228248,-1.4742305070049786,-0.08054044230693846,4
-6.760973679832782,-4.161397262757963,1.090830882820272,-0.035129656682595156,-4.8282256802089645,3
-10.080453629279953,8.044178684741482,6.095660632573549,-5.049576170641302,-6.204341710525882,2
-7.866895639015492,-7.35630526302022,7.070268005473493,0.8078409541115141,3.1970473013092167,1
-2.3392247201454417,10.167531314626778,5.6664586827801795,2.1392578164488834,-7.900010438413425,0
-9.96535428321821,9.048582053204337,5.448993093828838,-6.045473001878317,-6.210398662923662,2
1.9169574180975062,-9.615192336869372,-5.5251811378276265,-3.779237690240068,-0.7768492648876419,4
-5.328527038711384,-3.7933404350343873,2.0403858023995003,1.0531176850810477,-4.645660788342442,3
-2.235620219914122,8.290284331594023,4.107298534007697,2.5014862935711086,-6.672123705992134,0
-5.611137718093106,-4.874131384343693,1.368046979978044,0.08875389261566435,-5.601539564800337,3
-5.359292160223582,-4.0256907378169275,1.7128267768361725,-1.106499857286766,-3.0849324711315216,3
-2.8130620584836774,9.256619814281434,6.6872777573583395,2.0880311521546275,-5.328364336418299,0
-9.143274249967762,7.306089813614662,8.061686872778328,-4.411517023492484,-8.694155419404886,2
1.9315878651997214,-7.954879742199,-4.487483092636614,-2.3362247522551858,0.036333074222421824,4
-9.79733121373531,9.931682120064414,6.332087710072789,-5.775795727528895,-6.549118123775909,2
1.0603860653775266,-7.312255845199864,-3.1671579893270945,-3.8949391992771782,-0.4588894953006043,4
3.0036092487853616,-6.529739048535491,-4.295018281007118,-0.6735234377926635,0.26137479884122916,4
-6.102762968432211,-3.9599007255652285,-0.5355842986213619,-2.404714037293322,-3.3069073289196567,3
0.8630986305739228,8.093895323130946,4.2412404462129,1.9123055964659859,-8.298377649742672,0
-5.9548177091888475,-4.015124920626149,-1.1005081282449258,-2.121517826969059,-4.302153231825067,3
-5.88200957352193,-3.0165373012105987,-0.8732344594092649,-1.1616143277147721,-4.256365402283005,3
-8.834226943793478,8.279922888674607,7.391712295585667,-5.6393483861247935,-7.003492472635437,2
-8.443703832033862,9.607910342437252,7.576897887014128,-5.2103894351638,-4.893918118497101,2
-9.049986091687025,9.582444957183988,6.169801758646682,-7.52672212038409,-7.053887281996664,2
3.205003407588529,-7.320914262646939,-4.448596450548989,-3.225659067819879,-0.7249262950950924,4
-2.748376289082919,9.837391103943329,5.532289656043313,2.0687901298301243,-7.764443133069255,0
-9.468753189485467,9.39646051996419,6.420964834457774,-4.759288029312825,-7.271706838146558,2
2.285927077752743,-9.049524371145893,-7.277651052239434,-2.462847600142675,-1.1423353532906284,4
-1.6759737454320085,7.687747112088562,4.277987864995097,1.9035798610277217,-6.394311194590816,0
3.445051934307976,-9.455793225231659,-2.5758350776764822,-3.0794315760030857,-0.3668213370087864,4
4.29154633477617,-8.94359228499535,-3.9356137221628043,-2.586332945038624,-1.3027041312433796,4
-1.8905110752048446,10.143610565737822,7.604889187948824,1.8765407773175111,-7.812840598796868,0
2.7595679646581015,-4.120233179272778,-3.8769014882454425,-2.5573204979618893,-0.9343342555528942,4
-6.0812173869085715,-4.727129293102722,1.6793820486762236,-1.9510773179102976,-3.5143146603041924,3
1.83707586661868,-8.240265052181991,-5.235325199411937,-2.295672913699386,-1.2337168811023889,4
-9.743875808605786,10.164393052413994,7.659266642259091,-4.529507445765186,-7.538341964240924,2
1.3556329882802367,-5.805956846858766,-5.149150590072771,-3.2264582872616385,-2.027451725588569,4
-10.839006177072177,9.420140851455217,4.5838954284237,-6.439215828153898,-7.291284764918749,2
-7.552987267019391,-4.012286249966883,-1.4990002108344993,-2.367690043567456,-4.761777882010455,3
-7.089036649747374,-4.152866182955124,-1.7661623941053795,-2.263290067629851,-4.556413601972552,3
-11.473096473100224,9.627511171674533,8.361520528847004,-5.815882309967041,-8.21413229755284,2
-6.618446620579467,-7.690918426444404,7.019299034326889,3.220941606855227,2.2240892394444494,1
-5.931217965845617,-3.356528608054732,-2.1270905218961853,-2.595945340826776,-3.2178624770172766,3
-7.443758620702289,-9.249258912935195,6.95629869954371,1.315543477645998,4.463901270281033,1
-1.3510109701207225,9.271402998254601,4.954391732091273,3.3450318174905087,-6.704073897196437,0
-6.727794079699322,-8.458845699470503,9.13502772809222,1.9396524498259866,3.3324346362625463,1
3.6788632234634977,-7.571700098402556,-4.661826439482753,-2.8297998247187954,0.9748104822405477,4
-5.478488351439209,-4.28454187287293,0.592098809405607,-1.5053875697944252,-4.504361281396464,3
-5.754521822235603,-9.111303156555845,6.545983875653725,2.7509850320810916,3.673254558688662,1
-9.451488284412658,8.213836870927864,6.1494685174170645,-4.05052129808654,-6.438244824008154,2
-6.673385546030953,-8.079389156514063,7.705061478088034,2.6588965606860047,4.219802560206387,1
-3.5112443466814844,9.294043477985031,1.8989239917683998,1.5145504069977331,-7.186343590473087,0
-7.414257942964044,-10.461373650101756,7.886868378003727,0.9215209520274907,3.450152931160371,1
-4.525393592269314,-4.265865585432742,1.5451228000953254,-1.0222080289391635,-4.509553644499004,3
-6.212648811636635,-10.050417648574275,8.157755581238865,2.2949980283941107,4.811833344642178,1
-5.180780396973134,-4.134186955161724,1.688773498217985,-1.9164076825437322,-4.015769426631258,3
1.1027774413013562,-7.361856545379671,-3.634067396332079,-2.800790002109404,-0.0778348889196896,4
-3.380331387090267,9.4176761515524,3.7014109260222527,2.6174378434500336,-6.603058038556342,0
-5.447767562058445,-10.027339039016045,7.06827097339645,2.0550247264048833,3.8945368439065877,1
-2.7794009417302883,9.961903065859731,4.38975623515359,3.2742221171030317,-7.556040211635309,0
2.1305287892535065,-8.829678815726568,-4.431709355816076,-1.79957999334756,-1.2695233751840207,4
-5.202646662963341,-9.330773830966528,7.339330459610543,1.9355444843152312,5.72969131484056,1
-6.872145310628616,-7.834618232825333,9.51101174487291,0.7319357503213397,3.51253767464841,1
-1.9016832959032457,8.069917350655269,4.963124599137081,3.2223714514282653,-6.388222624131773,0
-1.4181515208880828,8.903552699117625,5.572757920556723,2.846328232559881,-8.743958719460364,0
-9.413492345275174,9.562852198598454,6.259451272978237,-4.162312881529959,-7.466524111328486,2
-1.125181904120072,10.419491434076509,6.0322045897200045,1.0925288654109626,-6.802732242566699,0
-6.4563371260377425,-4.484182503084439,-0.0592093346685737,0.5788887643186498,-4.917400624131106,3
-10.872740488491552,9.266110037720743,6.825607609310485,-8.43800583355197,-6.103927094377767,2
-2.3336517931622422,9.422798476575748,4.453506441865009,1.5685038606336859,-7.2425844701199775,0
1.763781742269346,-6.678633098812505,-2.322286884708934,-3.407836117753524,0.7884123896977904,4
-10.28046232616084,10.706208958901664,5.470036175783639,-4.406548062679611,-6.83784609776146,2
2.3334271345075854,-8.225751041677409,-5.80871662601392,-3.1199625271961495,0.1029325596398406,4
-2.494054344792886,9.456360145065053,5.687898580223053,1.3445999364650256,-7.324125935370453,0
-10.224980209089663,9.329919420600548,5.7974823656956245,-4.519400554345183,-6.42816818584838,2
-6.49513623116223,-2.295330535826597,1.0582640878130167,-2.6851864570235717,-4.268399987628663,3
-3.7470185671398664,9.538648875451232,3.904968421750302,1.619062042492745,-6.426089357406094,0
-11.01468903636536,10.179559265602396,5.802206567142074,-5.77787506716597,-8.24926757461223,2
-6.885983530165314,-3.5330246364126108,2.4940003685844716,0.6666400659903728,-4.340540118261001,3
-2.8336885808816437,8.808419411102816,3.1998373885443034,3.1638969400543724,-5.5802303768867825,0
-8.146450098901651,-8.896311704068244,6.875142696444821,4.032309524164177,5.931313976597875,1
1.9829035417777403,-8.176855705103613,-2.9481748895930666,-3.334255878054304,-1.3105996938300906,4
-3.1351905533071505,8.63237590582956,4.226427597410401,1.1445859129219966,-7.424796390483114,0
-7.744204122861179,-3.824972503312346,-0.026778117460272144,-0.8542221707671239,-4.302297910141355,3
-9.051131686458191,10.110825527086314,7.408399285586478,-6.702642113160241,-4.928765676193644,2
-2.2395282656556796,8.784229692601938,5.347594377477722,2.695709764230809,-6.419698165329126,0
-3.4636948850141707,8.263106703534394,3.509450783107571,2.7431470438715255,-5.611237668747368,0
-1.5994594480929334,8.81182860236677,4.700775443345262,2.620332380727776,-6.753532363327241,0
-3.173425066357173,10.374397494446493,2.6028029012559624,3.543201964483404,-7.181951433227578,0
2.355736978515281,-6.769603180578247,-5.076076150350415,-2.0254304486126875,-2.5064862546144973,4
-6.114719379105513,-9.03014921484265,6.104408304179486,2.1400214522450858,5.144025019548686,1
0.8770032400299888,-8.191226500908899,-4.987407561279845,-1.3284449261389581,0.41465896127087043,4
-6.311629368001348,-8.733018435756923,5.735058375081145,2.8152350883572828,5.13184494576776,1
-7.795068661058643,-8.757050913868982,8.906987940882797,1.7155198419928053,5.475461030564809,1
-7.14983689651679,-2.7064731299739426,0.46136385124710316,-1.7002298980855843,-3.008632202835954,3
-6.038634837671009,-4.6579299853379545,0.4459237164713888,-0.8720157490069426,-4.024545324763691,3
1.4560489508994057,-6.950239552039865,-5.1029703371919615,-2.412805140482475,-0.8253881185557408,4
-8.597051455891862,10.436574698005035,5.560533328979382,-7.032588282287322,-6.472093626570432,2
-6.987668725134855,-9.53337141678575,7.282353438586153,2.5593910679253193,4.213077932632117,1
3.7908583955352704,-9.205203253373895,-3.6970526878491925,-2.4462577820108775,-1.6660756205470353,4
-5.860469936436484,-2.8581388578611104,0.6939232209836108,0.27047211049707065,-3.5534713850869513,3
2.177690443216185,-5.900986144995885,-6.025910087578108,-2.257287982619917,-1.7689773739193584,4
2.950230259696202,-7.438857813217915,-5.547701890227694,-4.119936727867234,0.22206362926233036,4
3.46681302500557,-7.104863085935829,-2.768906090441476,-1.9484086228604864,-0.8174438557235688,4
-9.584217106408495,10.191366410032984,6.63231706576081,-5.501157443729199,-6.739633036832124,2
0.8427022277783569,-6.218372441512607,-3.978036497838442,-2.418336676699445,-1.5003696684924817,4
-4.1925752275789865,-10.64836015990859,6.635589048661525,3.496356287352256,3.809438481067435,1
-0.326690598875663,8.644764511376092,4.844428232318847,0.9415934370705741,-7.40892542869749,0
-1.286026672461293,8.330854338068198,4.130021258728126,-0.5114418951450825,-5.959799681003607,0
-10.34639544077115,8.710812731149186,7.499500483790687,-5.909959862216753,-7.735875256157393,2
-7.939804609360393,-4.159436080585779,0.9294247086401173,-2.0474364740925104,-5.0188187444961985,3
-2.8613706066523408,9.256806553810842,4.81972425495616,1.6383174115646186,-4.904599837520489,0
2.9096836553195424,-5.439417136225364,-5.875244519671673,-3.875566328771499,-0.21639698171309318,4
-5.433605657329369,-9.352969305854158,6.213299528989103,2.300283299606884,5.616262200912652,1
-5.899256144138471,-9.580557276827644,5.16196258217951,2.2778738885765444,5.150120725278912,1
2.7272394119383314,-6.45522362040928,-5.4018739034648195,-2.6992467624149947,-3.14809818015669,4
-5.979619358765038,-4.786925828850823,-0.04638036780148391,-1.4327465129693335,-3.0936955016440675,3
-1.8089546696903311,8.881986684255859,4.566267720436195,1.690948494953521,-6.584149666728087,0
-3.061843396399756,9.978136446913684,5.613436283748225,3.359073005231831,-5.871024241302434,0
-10.426019545978921,8.318804586140532,7.485181535343892,-5.514388400248063,-6.0184252789121375,2
-2.8011502938783703,6.359110080634851,4.985396780116868,1.5776532323604386,-7.168764047621212,0
-5.277050733720436,-4.102040971189896,-0.1811125755976667,-2.4554644247078286,-4.763571553026912,3
-4.406574605541408,10.294826889875786,4.024745158456771,4.084487325556983,-6.192778678385299,0
-6.466065445023588,-3.503045979788959,1.052432926425244,-1.4952448034241428,-3.771948277931244,3
-7.4677419936534495,9.977616026138856,4.138017814606984,-5.791357871876126,-6.313697864955155,2
-7.015363918669639,-7.834761196452725,9.656767319784004,2.2145829092632168,6.11851519646255,1
1.8226681024823572,-6.353126542042899,-4.005888685300497,-2.578255481078775,-1.9268514793783322,4
-5.734720404728594,-9.369884693879067,6.4291730028233,1.3383407330650787,3.625838217495497,1
-9.213093156926789,10.75221618561141,7.337743748500065,-5.895019411430564,-7.547385831910487,2
3.2257123738141082,-6.701637230811789,-4.345817157788223,-2.440276515706799,0.02289621748345172,4
-10.879835715852153,9.689049843416592,5.7402025202669975,-6.468265969401102,-5.921514649462957,2
2.9431864435569164,-6.019376670933916,-3.673782202042834,-1.6115688578495833,-0.8461004527714187,4
-0.19947486764656341,8.350389214651656,5.806981750611738,3.594278241728447,-8.449587528808614,0
-4.141415702481269,9.295250449116521,3.5814934333810493,1.4602553089693164,-6.7090329875704064,0
-6.85729867256827,-2.8852726016789143,-0.5686609834572744,-2.15094706620694,-3.940028935491149,3
-5.666378155550104,-8.978370608578249,8.212121795829578,2.75674926835183,3.122649727918353,1
-3.598790721347403,10.645411980480194,3.868250513811223,2.2697980036169074,-5.874484617873252,0
-5.372469270848234,-2.6297698617949745,-0.13045200504328258,-1.7595357865064642,-2.9321049711939917,3
-4.8238622115121705,-4.164519242435191,2.99677366777987,-3.4190663805544403,-3.819200486224699,3
-0.8578466365732602,7.687454362062424,6.483594633979948,1.2424282807110785,-8.1595469244144,0
1.8475150998644363,-8.480502258167567,-4.59604100163964,-4.574832782672606,-2.1284896268983236,4
-10.705728287597347,7.6908125606959,5.095269272593629,-6.0233777788171405,-5.769573921435343,2
-1.957460612587676,8.304158170270838,2.8522072242963192,0.7525995796588776,-7.5488299193324835,0
-6.652372352690968,-3.890391602713443,0.15589166538513588,-3.0036529807908066,-3.0834710247495862,3
-7.159982679441968,-9.95546908351252,6.311428029701126,2.3988742500033,4.971309397557936,1
-7.387185208799452,-10.506779308547058,5.995207964033653,2.0997739536014057,5.675049530573688,1
-8.000931958796334,-10.437464243083022,6.916799832452119,1.9339575758550807,5.082801158907405,1
-3.143802658346107,10.010038364879678,4.362979996431723,1.9477806375562448,-7.052662069848188,0
-7.715871728296856,-6.624076233173735,7.027505688168805,2.148749257687638,3.473514168457082,1
2.6500384599726368,-7.503077402722708,-6.776259234348976,-3.9632858614174564,-0.25891139404716823,4
-10.740178498670724,8.683175175209643,5.620276290502311,-8.00136067322664,-5.102182554007941,2
-8.133457786397832,-8.48968341230179,5.912698417410828,0.8478297080974588,3.63367469167497,1
2.6279984927285094,-7.677013403899963,-4.783398451483255,-3.097485350264887,-0.378633623399431,4
-8.048971751373372,-3.8828249080136708,-2.40933576393233,-0.7696841178712992,-4.103536260320286,3
-2.501891250312118,10.345167456170406,5.628081446732213,2.205465842117137,-6.703446269098949,0
-2.5671025303905353,9.832770862836862,4.773726490474101,2.419809415457818,-7.092899567117062,0
-1.5986335006816697,10.069617124744736,5.293513097563425,1.0991955644556355,-6.882923111478624,0
-1.3294812783520493,8.116078188742643,5.474674255458529,2.269731068269703,-7.917457067666752,0
-2.146721164247448,9.58563363852511,5.6104026562413125,2.715132700470197,-5.4029685657216415,0
-2.818290132249672,9.81809917957458,5.253720177703526,3.33105047204072,-7.31293059805383,0
-6.532579217117872,-7.674818988681023,7.58867844279759,2.6642307698257266,4.814734729170446,1
-8.441430914832052,9.729538690019227,7.182253667245997,-6.71590481854243,-7.344487854186906,2
-6.78335969831683,-8.947877048105214,6.719510640573576,2.9069070247268685,3.2422714172001923,1
2.725985134086619,-7.666425819481782,-2.6281780344818966,-2.307392211910852,-1.795755807030329,4
-6.5444111676224885,-2.7362067415725777,1.0918872789466065,-3.3847536051698524,-3.974965691698844,3
-2.978345343247685,9.541223540830112,6.260412281393979,3.543664319201871,-7.883385082714641,0
-7.533006365687509,-10.216028529752863,5.4655308738742985,2.85364950192743,3.9799732263417127,1
-4.730611471153736,-4.113639599324307,-0.38676798889837705,-1.1742399249256168,-3.5862990172665055,3
2.1354996907750383,-7.6923949971606795,-2.8190798665137162,-1.6651824513634328,-2.2890275194835104,4
-5.785636193373658,-4.665516169351056,-0.7511353812896733,-3.2486315301658113,-4.7718347146324795,3
-8.723111506082676,9.564858730297209,7.21493879875265,-5.054204166421472,-5.72805462754363,2
-8.741792022356613,9.897963481735909,5.668591639710925,-2.691270821028258,-7.466683413166221,2
-7.331519250876585,-9.27438124428589,7.606066441605496,1.3144475581209925,3.37973903530894,1
-9.827686965592866,9.184867243930617,7.608809490442181,-4.169740509184877,-7.481279496094958,2
-2.7354428420614263,10.07885480622502,4.759484505115171,2.789868201654302,-6.260965231441338,0
-7.53052262798594,-8.308634623730567,4.797804281896215,2.0862570217751086,3.789738652628008,1
-2.2905593069988877,9.896047167146932,3.6307934933629937,0.3898754704038445,-6.105926774317588,0
1.4521816480899634,-5.437431126059248,-4.05607354131284,-2.203184237227774,-0.9976864591553399,4
-7.957509169590775,-3.626743992093184,-0.06756339179547555,-2.7822527673033064,-4.692554276487924,3
-8.001777469605054,-3.1712534639289522,-0.3375765859606953,-1.5042153641214628,-3.388386359167548,3
-11.149662449861252,10.778035742979943,6.183635949390355,-6.042013089133963,-7.432787511276813,2
-3.541826692087045,9.184015412588696,4.729272755373751,2.4612137633194813,-5.299493096076068,0
-2.334558353684922,7.2043272272176155,5.604893797291331,1.4930378162448812,-6.751824493784487,0
-7.356902116750087,-2.731831330366089,2.1690302213868176,-2.346294029945033,-2.7704748668210417,3
-2.5174756976027997,9.70904715904486,3.5790520403940054,-1.5076391448193518,-7.749850433294782,0
-9.292882827519065,10.061644772391396,5.924606283950095,-5.16688481085634,-6.759626753847217,2
3.0633073171204135,-7.124165398941948,-4.744261188326841,-3.2049355903696117,-0.49312724520232837,4
-6.63963834394574,-11.258073004047773,10.039469487811585,1.7525817033068396,5.355407815909187,1
